Quick Lookup,Delivery Provider Lookup,Fulfillment Center Id,Window Id,Zone Id,Name,Market Code,Delivery Provider,Window Id,Fulfillment Center Id,Start Day,Start Time,End Day,End Time,Dispatch Day,Dispatch Time,Customization Start Day,Customization Start Time,Customization End Day,Customization End Time,Delivery Price,Order By,Is Visible,Message To User,DBP Route Id,DBP Window Id,Created,Archived,Archived Date,Sms Notifications,Updated,Pack Date Offset,Subtotal Min,Delivery Provider,Carrier Days in Transit,Zone Id,Fulfillment Center Id,Name,Expected Service Time In Minutes,Archived,Zone Pickup Address Id,Timezone,Created,Updated,Is Line Haul,Pickup Time,Transit Time,Market Code,To Be Archived
DSM|5,DSM|5|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,1e5f4c9f-a5ec-4d1b-9fd5-4bd2cb72dccf,d55410dd-4dd5-4bc9-a561-9a1448ef3c1a,DSM: FRIDAY PM,DSM,Bringg,1e5f4c9f-a5ec-4d1b-9fd5-4bd2cb72dccf,c059b389-ff65-4283-8edb-06ffc96193af,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Friday afternoon/evening.,,,2021-04-08 13:41:07.634 -0500,FALSE,,TRUE,2022-11-04 11:45:23.187 -0500,1,,Bringg,,d55410dd-4dd5-4bc9-a561-9a1448ef3c1a,c059b389-ff65-4283-8edb-06ffc96193af,DSM: FRIDAY PM,5,FALSE,fc3b7e15-cc34-4889-81ef-4a35d258c158,America/Chicago,2021-04-08 13:41:07.096 -0500,2021-08-02 16:17:48.703 -0500,TRUE,9:00:00,4:30:00,DSM,FALSE
TUS|2,TUS|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,5a820b7a-b29f-40de-9964-64e833f5ec1f,9696167d-2294-45f5-8780-1a510a4c9271,TUS: TUESDAY PM,TUS,Bringg,5a820b7a-b29f-40de-9964-64e833f5ec1f,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,14:00:00,0,11:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Tuesday afternoon/evening.,,,2021-06-15 11:18:53.244 -0500,FALSE,,TRUE,2022-11-07 17:10:11.101 -0600,1,,Bringg,,9696167d-2294-45f5-8780-1a510a4c9271,9da947fe-5a46-424f-b328-e9414c197a32,TUS: TUESDAY PM,5,FALSE,2a02a443-c23c-4721-9f43-b1f967275b1d,America/Phoenix,2021-06-15 11:18:52.906 -0500,2021-08-02 16:17:48.415 -0500,TRUE,7:00:00,5:30:00,TUS,FALSE
PickUp,BNA|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,6d8ef03c-c296-4ad0-af4a-8dec52928cbe,26356ac8-f9e8-436f-a846-12847e291168,BNA: Employee Warehouse Pick Up,BNA,PickUp,6d8ef03c-c296-4ad0-af4a-8dec52928cbe,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,0,0,TRUE,We deliver to your neighborhoood on Wednesday afternoon/evening.,,,2021-06-16 11:56:17.282 -0500,FALSE,,TRUE,2022-11-04 11:45:23.138 -0500,1,,PickUp,,26356ac8-f9e8-436f-a846-12847e291168,c059b389-ff65-4283-8edb-06ffc96193af,BNA: Employee Warehouse Pick Up,5,FALSE,db4ced85-a87f-490e-b237-1d8ce7ef7b4a,America/Chicago,2021-06-16 11:56:16.899 -0500,2021-08-02 16:17:48.409 -0500,TRUE,9:00:00,8:40:00,BNA,FALSE
LIM|2,LIM|2|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,014af6b4-346e-4d70-88ad-fa4304df701c,6d3dc4e9-1a11-4e29-a918-3ccc4f8e5af1,LIM: TUESDAY,LIM,Bringg,014af6b4-346e-4d70-88ad-fa4304df701c,25729cbe-719c-4314-ab07-0fbc45d38a11,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Tuesday afternoon/evening.,,,2022-07-06 10:53:54.063 -0500,FALSE,,TRUE,2022-11-04 11:45:23.188 -0500,1,,Bringg,,6d3dc4e9-1a11-4e29-a918-3ccc4f8e5af1,25729cbe-719c-4314-ab07-0fbc45d38a11,LIM: TUESDAY,5,FALSE,56d0859a-0237-4a28-85f4-d9df76dfbab6,America/New_York,2022-07-06 10:53:53.441 -0500,2022-08-04 09:16:46.344 -0500,TRUE,7:00:00,4:00:00,LIM,FALSE
SAC|2,SAC|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,6b8c5951-2bb6-4b3a-b90b-6ccf6abd3f2d,564ce51d-9032-4585-9034-8be3523cf497,SAC: TUESDAY PM LAX,SAC,Bringg,6b8c5951-2bb6-4b3a-b90b-6ccf6abd3f2d,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Tuesday afternoon/evening.,,,2022-07-06 14:44:37.272 -0500,FALSE,,TRUE,2022-11-04 11:45:23.187 -0500,1,,Bringg,,564ce51d-9032-4585-9034-8be3523cf497,9da947fe-5a46-424f-b328-e9414c197a32,SAC: TUESDAY PM LAX,5,FALSE,8d6c7658-2136-482a-8ccd-8384c80b61c5,America/Los_Angeles,2022-07-06 14:44:36.694 -0500,2022-07-06 14:44:36.694 -0500,TRUE,7:00:00,6:00:00,SAC,FALSE
EBY|2,EBY|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,482c9536-c151-4864-9c91-4a89453f1de5,040a0686-bad2-4827-82e1-ab76e3d244cb,EBY: TUESDAY PM LAX,EBY,Bringg,482c9536-c151-4864-9c91-4a89453f1de5,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Tuesday afternoon/evening.,,,2022-08-17 14:05:42.350 -0500,FALSE,,TRUE,2022-11-04 11:45:23.203 -0500,1,,Bringg,,040a0686-bad2-4827-82e1-ab76e3d244cb,9da947fe-5a46-424f-b328-e9414c197a32,EBY: TUESDAY PM LAX,5,FALSE,6b16ec7c-212d-4ec8-9d4a-81f057b9d5f9,America/Los_Angeles,2022-08-17 14:05:41.750 -0500,2022-08-17 14:05:41.750 -0500,TRUE,7:00:00,6:00:00,EBY,FALSE
NBY|5,NBY|5|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,e5ded2ab-21f5-4b18-ab39-1b908151c9be,9c73d854-ad41-4b67-bce8-7cbe26f668d1,NBY: FRIDAY PM LAX,NBY,Bringg,e5ded2ab-21f5-4b18-ab39-1b908151c9be,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Friday afternoon/evening.,,,2022-08-17 14:11:05.562 -0500,FALSE,,TRUE,2022-11-04 11:45:23.230 -0500,1,,Bringg,,9c73d854-ad41-4b67-bce8-7cbe26f668d1,9da947fe-5a46-424f-b328-e9414c197a32,NBY: FRIDAY PM LAX,5,FALSE,03861293-bbfb-4ee8-bf10-b69d49d30b60,America/Los_Angeles,2022-08-17 14:11:04.920 -0500,2022-08-17 14:11:04.920 -0500,TRUE,7:00:00,6:15:00,NBY,FALSE
TUS|3,TUS|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,7501eee2-0b00-431b-b46c-451d50a83497,8e3bce01-13ca-40ff-8037-191c0a9287b6,TUS: WEDNESDAY PM,TUS,Bringg,7501eee2-0b00-431b-b46c-451d50a83497,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,21:00:00,1,15:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Wednesday afternoon/evening.,,,2021-06-15 11:19:22.321 -0500,FALSE,,TRUE,2022-11-07 17:10:11.128 -0600,1,,Bringg,,8e3bce01-13ca-40ff-8037-191c0a9287b6,9da947fe-5a46-424f-b328-e9414c197a32,TUS: WEDNESDAY PM,5,FALSE,2a02a443-c23c-4721-9f43-b1f967275b1d,America/Phoenix,2021-06-15 11:19:21.852 -0500,2021-08-02 16:17:48.407 -0500,TRUE,7:00:00,5:30:00,TUS,FALSE
PHL|4,PHL|4|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,177a7091-602b-492a-bccd-d79f607be2a7,a8d10ff2-da55-4024-b8c8-ed7ca6312054,PHL: THURSDAY PM,PHL,Bringg,177a7091-602b-492a-bccd-d79f607be2a7,25729cbe-719c-4314-ab07-0fbc45d38a11,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2019-05-01 12:31:24.996 -0500,FALSE,,TRUE,2022-11-04 11:45:23.349 -0500,1,,Bringg,,a8d10ff2-da55-4024-b8c8-ed7ca6312054,25729cbe-719c-4314-ab07-0fbc45d38a11,PHL: THURSDAY PM,5,FALSE,f384cf8f-2762-42b7-a4cf-974ce82b07f0,America/New_York,2019-04-30 15:56:55.086 -0500,2021-08-02 16:17:48.344 -0500,TRUE,6:30:00,3:00:00,PHL,FALSE
PHL|2,PHL|2|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,db704d35-9759-44c3-8fd5-7da8bd9cbda8,46fda255-3740-48c6-b256-9888d388dc1f,PHL: TUESDAY PM,PHL,Bringg,db704d35-9759-44c3-8fd5-7da8bd9cbda8,25729cbe-719c-4314-ab07-0fbc45d38a11,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-05-01 12:31:25.003 -0500,FALSE,,TRUE,2022-11-04 11:45:23.317 -0500,1,,Bringg,,46fda255-3740-48c6-b256-9888d388dc1f,25729cbe-719c-4314-ab07-0fbc45d38a11,PHL: TUESDAY PM,5,FALSE,f384cf8f-2762-42b7-a4cf-974ce82b07f0,America/New_York,2019-04-30 15:56:55.074 -0500,2021-08-02 16:17:48.319 -0500,TRUE,6:30:00,3:00:00,PHL,FALSE
PHL|3,PHL|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,23166e37-6472-46f2-9a12-093e83051e8a,1a09d9c3-d8c9-44ec-83fe-b5203c06f017,PHL: WEDNESDAY PM,PHL,Bringg,23166e37-6472-46f2-9a12-093e83051e8a,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-05-01 12:31:25.004 -0500,FALSE,,TRUE,2022-11-04 11:45:23.362 -0500,1,,Bringg,,1a09d9c3-d8c9-44ec-83fe-b5203c06f017,25729cbe-719c-4314-ab07-0fbc45d38a11,PHL: WEDNESDAY PM,5,FALSE,f384cf8f-2762-42b7-a4cf-974ce82b07f0,America/New_York,2019-04-30 15:56:55.083 -0500,2021-08-02 16:17:48.343 -0500,TRUE,6:30:00,3:00:00,PHL,FALSE
PHL|1,PHL|1|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,3fdce1d3-1ee9-4a83-9545-a263b90ab849,1c451e98-f8fc-4869-8507-a4d83de17d67,PHL: MONDAY PM,PHL,Bringg,3fdce1d3-1ee9-4a83-9545-a263b90ab849,25729cbe-719c-4314-ab07-0fbc45d38a11,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-05-01 12:31:25.008 -0500,FALSE,,TRUE,2022-11-04 11:45:23.324 -0500,1,,Bringg,,1c451e98-f8fc-4869-8507-a4d83de17d67,25729cbe-719c-4314-ab07-0fbc45d38a11,PHL: MONDAY PM,5,FALSE,f384cf8f-2762-42b7-a4cf-974ce82b07f0,America/New_York,2019-04-30 15:56:55.083 -0500,2021-08-02 16:17:48.318 -0500,TRUE,6:30:00,3:00:00,PHL,FALSE
PHL|5,PHL|5|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,01c53526-316c-4875-adb3-90b5a154011c,92c18fb7-6c28-4971-834e-613a1ab67bd5,PHL: FRIDAY PM,PHL,Bringg,01c53526-316c-4875-adb3-90b5a154011c,25729cbe-719c-4314-ab07-0fbc45d38a11,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-05-01 12:31:25.010 -0500,FALSE,,TRUE,2022-11-04 11:45:23.358 -0500,1,,Bringg,,92c18fb7-6c28-4971-834e-613a1ab67bd5,25729cbe-719c-4314-ab07-0fbc45d38a11,PHL: FRIDAY PM,5,FALSE,f384cf8f-2762-42b7-a4cf-974ce82b07f0,America/New_York,2019-04-30 15:56:55.082 -0500,2021-08-02 16:17:48.330 -0500,TRUE,6:30:00,3:00:00,PHL,FALSE
SBY|4,SBY|4|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,60317282-8079-4e62-87ff-42b0dd65fbee,67a42175-d929-4290-a586-1885db0d7a09,SBY: THURSDAY PM,SBY,Bringg,60317282-8079-4e62-87ff-42b0dd65fbee,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,5,15:00:00,2,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2019-05-20 15:39:53.991 -0500,FALSE,,TRUE,2022-11-04 11:45:23.362 -0500,1,,Bringg,,67a42175-d929-4290-a586-1885db0d7a09,9da947fe-5a46-424f-b328-e9414c197a32,SBY: THURSDAY PM,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.442 -0500,2021-08-02 16:17:48.861 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
SBY|3,SBY|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,32884f04-43fe-419f-bdda-fb31b21b19f6,bfd5e2a2-e78e-4e74-a4f5-5018db3df5f2,SBY: WEDNESDAY PM,SBY,Bringg,32884f04-43fe-419f-bdda-fb31b21b19f6,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,21:00:00,1,15:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-05-20 15:39:53.990 -0500,FALSE,,TRUE,2022-11-04 11:45:23.361 -0500,1,,Bringg,,bfd5e2a2-e78e-4e74-a4f5-5018db3df5f2,9da947fe-5a46-424f-b328-e9414c197a32,SBY: WEDNESDAY PM,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.441 -0500,2021-08-02 16:17:48.328 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
SBY|2,SBY|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,901b764f-f1e8-457a-a156-72dc09c0ffb5,a1801281-48d9-46ba-9ae8-6076a98b7d12,SBY: TUESDAY PM,SBY,Bringg,901b764f-f1e8-457a-a156-72dc09c0ffb5,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-05-20 15:39:53.992 -0500,FALSE,,TRUE,2022-11-04 11:45:23.364 -0500,1,,Bringg,,a1801281-48d9-46ba-9ae8-6076a98b7d12,9da947fe-5a46-424f-b328-e9414c197a32,SBY: TUESDAY PM,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.445 -0500,2021-08-02 16:17:48.411 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
SBY|1,SBY|1|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,4ad11863-b276-4326-8a2b-cbb1bd583bb3,e7439bbf-ff7b-4982-b43a-373d5e025877,SBY: MONDAY PM,SBY,Bringg,4ad11863-b276-4326-8a2b-cbb1bd583bb3,9da947fe-5a46-424f-b328-e9414c197a32,1,5:00:00,1,21:00:00,6,15:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-05-20 15:39:53.972 -0500,FALSE,,TRUE,2022-11-04 11:45:23.313 -0500,1,,Bringg,,e7439bbf-ff7b-4982-b43a-373d5e025877,9da947fe-5a46-424f-b328-e9414c197a32,SBY: MONDAY PM,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.444 -0500,2021-08-02 16:17:48.410 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
PickUp,SBY|5|PickUp,9da947fe-5a46-424f-b328-e9414c197a32,cb65b093-789e-4c5d-adb0-0fe7fa5ec718,8a58e18a-97b7-47ff-8731-2a886e1fd58f,SBY: Employee Warehouse Pick Up,SBY,PickUp,cb65b093-789e-4c5d-adb0-0fe7fa5ec718,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-05-20 15:39:54.008 -0500,FALSE,,TRUE,2022-11-04 11:45:23.317 -0500,1,,PickUp,,8a58e18a-97b7-47ff-8731-2a886e1fd58f,9da947fe-5a46-424f-b328-e9414c197a32,SBY: Employee Warehouse Pick Up,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.445 -0500,2021-08-02 16:17:48.411 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
SBY|5,SBY|5|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,99435046-cdcc-4831-9ed6-9a5f49d0282f,beb5b501-26c0-4f45-a836-c1b5eb9a69c8,SBY: FRIDAY PM,SBY,Bringg,99435046-cdcc-4831-9ed6-9a5f49d0282f,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-05-20 15:39:54.001 -0500,FALSE,,TRUE,2022-11-04 11:45:23.350 -0500,1,,Bringg,,beb5b501-26c0-4f45-a836-c1b5eb9a69c8,9da947fe-5a46-424f-b328-e9414c197a32,SBY: FRIDAY PM,5,FALSE,88e39aa3-a01d-4155-8845-a6dc9b256459,America/Los_Angeles,2019-05-20 15:39:45.430 -0500,2021-08-02 16:17:48.326 -0500,TRUE,7:00:00,6:30:00,SBY,FALSE
EWR|1,EWR|1|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,71d3fc78-883f-4361-9961-f1055060ca6a,3c560c07-1713-4c80-8866-2ffb74ad2487,EWR: MONDAY PM,EWR,Bringg,71d3fc78-883f-4361-9961-f1055060ca6a,25729cbe-719c-4314-ab07-0fbc45d38a11,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-05-21 19:52:23.827 -0500,FALSE,,TRUE,2022-11-04 11:45:23.362 -0500,1,,Bringg,,3c560c07-1713-4c80-8866-2ffb74ad2487,25729cbe-719c-4314-ab07-0fbc45d38a11,EWR: MONDAY PM,5,FALSE,8fd93d5b-c044-4dfa-aa88-f4f758cc6a1d,America/New_York,2019-05-21 19:51:38.924 -0500,2021-08-02 16:17:48.416 -0500,TRUE,8:00:00,5:00:00,EWR,FALSE
EWR|2,EWR|2|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,c7aeb972-c385-4445-af4a-7e9458d0b408,556535a1-e79e-4057-962a-bfb40e6b726c,EWR: TUESDAY PM,EWR,Bringg,c7aeb972-c385-4445-af4a-7e9458d0b408,25729cbe-719c-4314-ab07-0fbc45d38a11,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-05-21 19:52:23.831 -0500,FALSE,,TRUE,2022-11-04 11:45:23.362 -0500,1,,Bringg,,556535a1-e79e-4057-962a-bfb40e6b726c,25729cbe-719c-4314-ab07-0fbc45d38a11,EWR: TUESDAY PM,5,FALSE,8fd93d5b-c044-4dfa-aa88-f4f758cc6a1d,America/New_York,2019-05-21 19:51:38.925 -0500,2021-08-02 16:17:48.503 -0500,TRUE,8:00:00,5:00:00,EWR,FALSE
EWR|4,EWR|4|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,b5975bc1-140f-4fd7-a8e0-70a352abe01d,37fd4319-9f53-48d2-b310-631aa57e1d5e,EWR: THURSDAY PM,EWR,Bringg,b5975bc1-140f-4fd7-a8e0-70a352abe01d,25729cbe-719c-4314-ab07-0fbc45d38a11,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2019-05-21 19:52:23.849 -0500,FALSE,,TRUE,2022-11-04 11:45:23.361 -0500,1,,Bringg,,37fd4319-9f53-48d2-b310-631aa57e1d5e,25729cbe-719c-4314-ab07-0fbc45d38a11,EWR: THURSDAY PM,5,FALSE,8fd93d5b-c044-4dfa-aa88-f4f758cc6a1d,America/New_York,2019-05-21 19:51:38.928 -0500,2021-08-02 16:17:48.601 -0500,TRUE,8:00:00,5:00:00,EWR,FALSE
EWR|3,EWR|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,89b4d9db-cb6c-48ff-8c5a-8220d2bcfe31,b7f9cea9-5dba-4d3e-ab2f-14072106155e,EWR: WEDNESDAY PM,EWR,Bringg,89b4d9db-cb6c-48ff-8c5a-8220d2bcfe31,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-05-21 19:52:23.831 -0500,FALSE,,TRUE,2022-11-04 11:45:23.317 -0500,1,,Bringg,,b7f9cea9-5dba-4d3e-ab2f-14072106155e,25729cbe-719c-4314-ab07-0fbc45d38a11,EWR: WEDNESDAY PM,5,FALSE,8fd93d5b-c044-4dfa-aa88-f4f758cc6a1d,America/New_York,2019-05-21 19:51:38.927 -0500,2021-08-02 16:17:48.502 -0500,TRUE,8:00:00,5:00:00,EWR,FALSE
DTW|2,DTW|2|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,45fb6cc4-2eca-47ed-9dbd-70fde2999042,df848bfc-b257-494a-884c-3ef9ae57aa83,DTW: TUESDAY PM,DTW,Bringg,45fb6cc4-2eca-47ed-9dbd-70fde2999042,c059b389-ff65-4283-8edb-06ffc96193af,2,5:00:00,2,20:00:00,0,17:00:00,4,14:00:00,0,11:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-06-06 15:17:06.655 -0500,FALSE,,TRUE,2022-11-04 11:45:23.319 -0500,1,,Bringg,,df848bfc-b257-494a-884c-3ef9ae57aa83,c059b389-ff65-4283-8edb-06ffc96193af,DTW: TUESDAY PM,5,FALSE,2b098935-0e4d-458d-9f17-0f3a2b6d6cb8,America/New_York,2019-06-06 15:12:40.731 -0500,2021-08-02 16:17:48.594 -0500,TRUE,8:00:00,5:00:00,DTW,FALSE
DTW|4,DTW|4|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,612906a4-8bb2-42b9-9882-a52c8d16b5ea,ccbbc746-17c8-489c-91e4-537cb18b5bd4,DTW: THURSDAY PM,DTW,Bringg,612906a4-8bb2-42b9-9882-a52c8d16b5ea,c059b389-ff65-4283-8edb-06ffc96193af,4,5:00:00,4,20:00:00,2,20:00:00,1,12:00:00,2,14:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2019-06-06 15:17:06.652 -0500,FALSE,,TRUE,2022-11-04 11:45:23.360 -0500,1,,Bringg,,ccbbc746-17c8-489c-91e4-537cb18b5bd4,c059b389-ff65-4283-8edb-06ffc96193af,DTW: THURSDAY PM,5,FALSE,2b098935-0e4d-458d-9f17-0f3a2b6d6cb8,America/New_York,2019-06-06 15:12:40.730 -0500,2021-08-02 16:17:48.490 -0500,TRUE,8:00:00,5:00:00,DTW,FALSE
DTW|5,DTW|5|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,a1fd8200-accb-4668-8ec4-a89ef77ac7d4,f5a46292-383b-4c03-81fe-059d42a235a9,DTW: FRIDAY PM,DTW,Bringg,a1fd8200-accb-4668-8ec4-a89ef77ac7d4,c059b389-ff65-4283-8edb-06ffc96193af,5,5:00:00,5,20:00:00,3,17:00:00,1,12:00:00,3,11:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-06-06 15:17:06.656 -0500,FALSE,,TRUE,2022-11-04 11:45:23.361 -0500,1,,Bringg,,f5a46292-383b-4c03-81fe-059d42a235a9,c059b389-ff65-4283-8edb-06ffc96193af,DTW: FRIDAY PM,5,FALSE,2b098935-0e4d-458d-9f17-0f3a2b6d6cb8,America/New_York,2019-06-06 15:12:40.718 -0500,2021-08-02 16:17:48.402 -0500,TRUE,8:00:00,5:00:00,DTW,FALSE
DTW|3,DTW|3|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,7f996613-2421-4c60-85ec-ab7c3857f422,033f0fd7-35a0-4a76-a252-b6e61542c029,DTW: WEDNESDAY PM,DTW,Bringg,7f996613-2421-4c60-85ec-ab7c3857f422,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-06-06 15:17:06.669 -0500,FALSE,,TRUE,2022-11-04 11:45:23.352 -0500,1,,Bringg,,033f0fd7-35a0-4a76-a252-b6e61542c029,c059b389-ff65-4283-8edb-06ffc96193af,DTW: WEDNESDAY PM,5,FALSE,2b098935-0e4d-458d-9f17-0f3a2b6d6cb8,America/New_York,2019-06-06 15:12:40.731 -0500,2021-08-02 16:17:48.590 -0500,TRUE,8:00:00,5:00:00,DTW,FALSE
BOS|5,BOS|5|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,6298bfcd-f0aa-4652-b186-280b70783dbe,ddfdca1a-a717-4480-8566-a203958389c2,BOS: FRIDAY PM,BOS,Bringg,6298bfcd-f0aa-4652-b186-280b70783dbe,25729cbe-719c-4314-ab07-0fbc45d38a11,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-06-21 17:07:25.310 -0500,FALSE,,TRUE,2022-11-04 11:45:23.313 -0500,1,,Bringg,,ddfdca1a-a717-4480-8566-a203958389c2,25729cbe-719c-4314-ab07-0fbc45d38a11,BOS: FRIDAY PM,5,FALSE,6accbfaf-70ea-4493-ad6e-3cf6393df739,America/New_York,2019-06-21 17:00:58.169 -0500,2021-08-02 16:17:48.489 -0500,TRUE,8:00:00,14:00:00,BOS,FALSE
