old_window_id,old_zone_id,name,windowId,zoneId,customizationStartDay,customizationStartTime,customizationEndDay,customizationEndTime,dispatchDay,dispatchTime,startDay,startTime,endDay,endTime,fulfillmentCenterId,deliveryPrice,subtotalMin,deliveryProvider,orderBy,isVisible,smsNotifications,packDateOffset,carrierDaysInTransit,messageToUser
bd14eafa-0486-4a0c-aeac-2b4021c72c9d,64eecab1-de5c-4cb7-8e5a-a83efc194b8a,DAY: TUESDAY PM,9cb31241-e87c-43f6-a0f5-2107131761fe,64eecab1-de5c-4cb7-8e5a-a83efc194b8a,4,14:00:00,0,11:00:00,0,17:00:00,3,05:00:00,3,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
f4a60b0d-24bc-4e6a-931c-eb78f14e9941,d3363dd4-375c-47fa-8403-0b3a52b6282d,IND: TUESDAY PM,153750c5-e046-4373-ba9a-c39f5c5d3489,d3363dd4-375c-47fa-8403-0b3a52b6282d,4,14:00:00,0,11:00:00,0,17:00:00,3,05:00:00,3,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
b60137aa-c315-449b-9ab6-9b88233debcf,8715c6de-c48b-4c1d-86f8-bc76c615ac00,LOU: TUESDAY PM,78a2a782-69d1-4230-ac51-591286ce145d,8715c6de-c48b-4c1d-86f8-bc76c615ac00,4,14:00:00,0,11:00:00,0,17:00:00,3,05:00:00,3,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
46e04224-a568-4c91-be74-83fccc75e80c,8f790b0f-2bc4-44c0-981f-b8bd70a90c1a,MSN: TUESDAY PM,754e914b-98c8-400f-993a-9c462534e858,8f790b0f-2bc4-44c0-981f-b8bd70a90c1a,4,15:00:00,0,12:00:00,0,18:00:00,3,05:00:00,3,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
001dc390-909e-49b2-a12c-87850d476daa,88431f27-bb91-4188-b82e-f2a8fe224502,MKE: TUESDAY PM,d301df10-b9ee-4ef5-8775-aa7ab133f40b,88431f27-bb91-4188-b82e-f2a8fe224502,4,15:00:00,0,12:00:00,0,18:00:00,3,05:00:00,3,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
0975482e-d7be-45a6-a35b-3df27ab57493,b367bf19-8f8a-4700-b0d6-dee55be0d386,MSP: TUESDAY PM,d70772b6-374d-4d55-870a-88e065f83521,b367bf19-8f8a-4700-b0d6-dee55be0d386,4,15:00:00,0,12:00:00,0,18:00:00,3,05:00:00,3,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
075d9f7c-4483-40fd-9877-ec02152d5742,80b6b56c-2097-4a4e-a66e-8b5160bb48a0,BNA: TUESDAY PM,79ed7474-322a-44bb-bbec-e115bea31a71,80b6b56c-2097-4a4e-a66e-8b5160bb48a0,4,15:00:00,0,12:00:00,0,18:00:00,3,05:00:00,3,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
7a7e2a86-dc91-44b4-8d68-ada60f0f20f6,1175aef7-e7cd-4899-8a60-56f18c72b08a,DAY: WEDNESDAY PM,4c1e38ec-163a-4418-9042-ab3f63e3d68d,1175aef7-e7cd-4899-8a60-56f18c72b08a,5,14:00:00,1,11:00:00,1,17:00:00,4,05:00:00,4,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
0175cdaf-e972-44b6-ace8-cb591a2cdef8,01f65d48-1c84-4f13-a6c2-e63d8661e68d,IND: WEDNESDAY PM,d55c8be5-cea1-45e0-b5ed-e39a1684f002,01f65d48-1c84-4f13-a6c2-e63d8661e68d,5,14:00:00,1,11:00:00,1,17:00:00,4,05:00:00,4,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
fb76ba2c-bc7d-4e2d-a150-a28b036ef400,e192972b-91bd-4e1e-9e6e-8a2763d1f349,LOU: WEDNESDAY PM,7953309a-1713-4690-9a8d-eab7048f5f4a,e192972b-91bd-4e1e-9e6e-8a2763d1f349,5,14:00:00,1,11:00:00,1,17:00:00,4,05:00:00,4,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
9d9023bf-90f7-4435-a6af-79764cafad53,3096692c-6773-46f1-a8e6-95530e2712b1,MSN: WEDNESDAY PM,e7df2aeb-15f1-4c6f-acdb-72969ecff67f,3096692c-6773-46f1-a8e6-95530e2712b1,5,15:00:00,1,12:00:00,1,18:00:00,4,05:00:00,4,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
9a348ab1-8d21-4ce7-83ac-7558adbd8329,8e9384e0-6134-4f48-a5b2-0b5c946c0dbe,MKE: WEDNESDAY PM,7b0c5994-228b-4755-990d-b756fd43efab,8e9384e0-6134-4f48-a5b2-0b5c946c0dbe,5,15:00:00,1,12:00:00,1,18:00:00,4,05:00:00,4,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
37e0afb9-bae8-4e80-95ef-0ba1c2cd9bce,a7bfed0c-0701-4b9f-b025-fc3f0a9674fe,MSP: WEDNESDAY PM,113d1dac-be9e-46f0-8847-c73b24865bac,a7bfed0c-0701-4b9f-b025-fc3f0a9674fe,5,15:00:00,1,12:00:00,1,18:00:00,4,05:00:00,4,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
b4bfb6ac-2215-45c9-9556-8c9d04a11351,4f334ffb-16b4-43e4-8aa9-2c1cf70c06e9,BNA: WEDNESDAY PM,787eedea-5b5b-4bac-9482-e7f96bac90d2,4f334ffb-16b4-43e4-8aa9-2c1cf70c06e9,5,15:00:00,1,12:00:00,1,18:00:00,4,05:00:00,4,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
0a9067fe-e243-4c35-8f97-a213f26eb41e,8dc398a2-531e-485f-ad23-4f94224d73a1,BNA: THURSDAY PM,f56032dd-8b90-4ac6-8d95-37d16937dd3e,8dc398a2-531e-485f-ad23-4f94224d73a1,1,13:00:00,2,15:00:00,2,21:00:00,5,05:00:00,5,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
89dcbf4e-db78-4013-bc29-2770bd33a1ec,ad503420-eeaa-4ff6-a8c1-42ecf9705e80,MKE: THURSDAY PM,358a702b-d1d3-49fc-9ea9-55b4876b51ed,ad503420-eeaa-4ff6-a8c1-42ecf9705e80,1,13:00:00,2,15:00:00,2,21:00:00,5,05:00:00,5,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
786f9695-d721-4332-8e95-b5bf7ee1e398,61927e3c-7a56-4149-bb58-4d85c9c5b6b1,MSN: THURSDAY PM,05f830fe-7721-4123-94a1-bed8a9b93032,61927e3c-7a56-4149-bb58-4d85c9c5b6b1,1,13:00:00,2,15:00:00,2,21:00:00,5,05:00:00,5,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
e5dbebd6-16bd-4239-aa66-2e1aa42c3c2c,a47d4bde-606f-4303-bd44-acab2b1e2a04,MSP: THURSDAY PM,d78e39bc-8044-446c-94ac-b92c493dd5d8,a47d4bde-606f-4303-bd44-acab2b1e2a04,1,13:00:00,2,15:00:00,2,21:00:00,5,05:00:00,5,21:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
60b68572-38de-41c5-a711-18cea725e83b,fdc49817-1d9f-42eb-bb03-a81f80a5b9e1,IND: THURSDAY PM,17ce0134-d77d-41c7-9772-d437689e7ba8,fdc49817-1d9f-42eb-bb03-a81f80a5b9e1,1,12:00:00,2,14:00:00,2,20:00:00,5,05:00:00,5,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
b0e6bf59-5ef9-43bb-897a-4d08f2144862,7fd2d5a7-7882-489f-a153-0c2f57e8fcfd,LOU: THURSDAY PM,44271826-b29f-42f8-83f0-855d48e9d809,7fd2d5a7-7882-489f-a153-0c2f57e8fcfd,1,12:00:00,2,14:00:00,2,20:00:00,5,05:00:00,5,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
0540cb6f-b7a4-435a-8385-94e79fa11a1d,c099ac81-c1ec-4260-bc15-b4f2a1776507,DAY: THURSDAY PM,b0568ef3-c0e0-4fb9-bf55-f8c9acab10e1,c099ac81-c1ec-4260-bc15-b4f2a1776507,1,12:00:00,2,14:00:00,2,20:00:00,5,05:00:00,5,20:00:00,c059b389-ff65-4283-8edb-06ffc96193af,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
c9449c3d-f12f-472e-95bf-4efaead39a0e,887cdd63-24f4-4d6a-8860-e246f958cefc,LAS: MONDAY PM,b01762a5-0c2e-49b5-bd3b-35ffc3a7b23c,887cdd63-24f4-4d6a-8860-e246f958cefc,4,15:00:00,6,12:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
ed93b5a0-230a-44e8-85ca-33f254d69321,ac30b44a-acf9-4f6f-934f-9700a6d12a77,SLC: MONDAY PM,56297eaa-5194-465e-9639-65de9a847645,ac30b44a-acf9-4f6f-934f-9700a6d12a77,4,14:00:00,6,11:00:00,6,14:00:00,2,05:00:00,2,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
04912364-e308-4c45-a364-32c19dfeaac9,b06d9f71-c062-4c54-a5ef-6773ea946dea,PHX: MONDAY PM,f41e538f-9a44-4b71-842e-140bf8058761,b06d9f71-c062-4c54-a5ef-6773ea946dea,4,14:00:00,6,11:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
79b40776-6675-4f2e-9a64-566ef8f7bf97,d152b910-575a-49f9-b42e-09dbdd47e46c,TUS: MONDAY PM,afffb086-2edc-487f-a5dc-72e24a5421dd,d152b910-575a-49f9-b42e-09dbdd47e46c,4,14:00:00,6,11:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
db60a51f-ffab-400a-a6cc-d9a83899b505,34e11f8d-ae17-4458-b519-bdbcbbb08ff5,SBA: MONDAY PM,abcd3512-2343-40c5-a9e1-bc99b9248d37,34e11f8d-ae17-4458-b519-bdbcbbb08ff5,4,15:00:00,6,12:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
53496958-8691-40df-87a2-f81a7f35c4df,c0e3d0ef-fedb-4cec-81cb-54d44f1f25c5,LAX: MONDAY PM,99a509f0-f9c3-4ded-a0be-5ca10156a4a8,c0e3d0ef-fedb-4cec-81cb-54d44f1f25c5,4,15:00:00,6,12:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
c1810aa2-50e6-4c9a-93d7-74a455464769,5525902d-697f-47c6-9bad-69052b9e0cba,SNA: MONDAY PM,f3cbd292-3050-43a4-be31-7ee06824f664,44d302e2-deb0-4fe1-a801-3c6d5fa94729,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
a62f84a7-d27e-4a2f-95d0-35d474fa5860,b072d85c-2af2-428c-8d4f-58e43c3da1ea,SAN: MONDAY PM,b8bd91fc-ae6c-4a0a-acdd-5d85d7e41dc1,e4c59fd0-f64c-42cb-8dfb-bed937651a25,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
7b3b57e1-0eaa-4957-927d-5827e121d81d,471931ee-a40c-4605-bd41-b27dea448ae0,SFO: MONDAY PM LAX,cfc152dc-2726-4ce3-b17e-46c33a739d20,f7cb92de-d15b-46be-a5ca-6bfa9b8316e1,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
4ad11863-b276-4326-8a2b-cbb1bd583bb3,e7439bbf-ff7b-4982-b43a-373d5e025877,SBY: MONDAY PM,92dd3d8c-518e-4951-88e8-2e4cca36f2f0,e7439bbf-ff7b-4982-b43a-373d5e025877,4,15:00:00,6,12:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
e05a3bbd-2e2f-426c-9d27-f3a724dc8596,3c9c52c1-3be8-4514-99bb-f833eccae5e0,NBY: MONDAY PM LAX,59339e34-6abf-4741-9ec2-fcc9f9b3b09f,e67c1cef-fa90-4733-94eb-270b3b8b003f,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
d2b4ffcc-73c0-4b95-a119-2f56c80821fa,c68ca8e0-3192-4f53-bfc9-cf45b01e7aaa,EBY: MONDAY PM LAX,895a9496-63a9-4ac3-b215-8dd53501c0cb,c68ca8e0-3192-4f53-bfc9-cf45b01e7aaa,4,15:00:00,6,12:00:00,6,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
d998d7cb-0232-4e05-8f45-0c43ecd3e020,c4e9823b-c681-4d9a-bb91-3b7c91aec815,RNO: MONDAY PM LAX,88485589-0ee3-4aef-8331-a40a6cfa024a,f5bec5e3-007e-49c1-b344-6a882c562635,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
0f0d3e31-e6f2-4717-8ff9-982e9df242d4,ce136a5a-2a40-49e0-9926-7dd6bd4d0ea0,SAC: MONDAY PM LAX,7edde621-ad5d-401e-9b12-5f81f1daa162,a3374a93-76af-4090-bef3-e2913ce881ff,4,15:00:00,6,12:00:00,0,15:00:00,2,05:00:00,2,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
9a32d9ce-44a7-454d-96aa-1da6897adfcf,4f7320ee-3263-43b2-b653-cb7c42dcff90,DEN: TUESDAY PM,a6fbefbb-bd13-471e-a774-864358a85809,4f7320ee-3263-43b2-b653-cb7c42dcff90,4,14:00:00,6,11:00:00,6,14:00:00,3,05:00:00,3,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,2,,christmas-window-exceptions-2022
de6cd28d-3674-4947-bd2c-ad553da80ff4,2c9fdf4b-b11f-46aa-8881-15894b71f1fb,LAS: TUESDAY PM,0e7ab129-6414-467c-b1f5-0e714b636f08,2c9fdf4b-b11f-46aa-8881-15894b71f1fb,4,15:00:00,0,12:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
82e37986-8179-4879-b3f6-db198594c0ed,fba43e76-0c24-4b21-b29a-69cd5b211127,SLC: TUESDAY PM,f7b12ec5-1f38-4111-89a7-c4daa85b2acd,fba43e76-0c24-4b21-b29a-69cd5b211127,4,14:00:00,0,11:00:00,0,14:00:00,3,05:00:00,3,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
98e1a72e-99c3-4f8c-a549-76d1fddd1622,53c25d18-d6cb-4cbe-876e-a7a6977dbb79,PHX: TUESDAY PM,b9ff51d2-686e-455d-a13b-d6aaa741a49e,53c25d18-d6cb-4cbe-876e-a7a6977dbb79,4,14:00:00,0,11:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
5a820b7a-b29f-40de-9964-64e833f5ec1f,9696167d-2294-45f5-8780-1a510a4c9271,TUS: TUESDAY PM,80530fa0-ba4c-4a87-b80d-7ffd3f0536b2,9696167d-2294-45f5-8780-1a510a4c9271,4,14:00:00,0,11:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
e412a14a-ddc3-4f6f-bd5a-e8c1f79fed93,427038ad-54ab-4128-9bba-79daf0b31aa1,SBA: TUESDAY PM,821e35dd-9fde-4649-88f0-050d5cd912cd,427038ad-54ab-4128-9bba-79daf0b31aa1,4,15:00:00,0,12:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
50167f8d-7217-4618-b9c8-2ad1d01bd116,9268a6e2-5096-488f-bf0f-743ec70e93ec,LAX: TUESDAY PM,21732c7b-546c-4f88-8391-92ec88d1580b,9268a6e2-5096-488f-bf0f-743ec70e93ec,4,15:00:00,0,12:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
482c9536-c151-4864-9c91-4a89453f1de5,040a0686-bad2-4827-82e1-ab76e3d244cb,EBY: TUESDAY PM LAX,eb87c789-32a1-4fba-8be8-300cf8c4fbf3,040a0686-bad2-4827-82e1-ab76e3d244cb,4,15:00:00,0,12:00:00,0,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
901b764f-f1e8-457a-a156-72dc09c0ffb5,a1801281-48d9-46ba-9ae8-6076a98b7d12,SBY: TUESDAY PM,346478e5-e667-4428-8907-ca73071d1eef,33687397-e353-4ca2-9386-f7d04f223ffc,4,15:00:00,0,12:00:00,1,15:00:00,3,05:00:00,3,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
ecc5a31c-38a7-4b93-a40a-3614405039a1,4d12a24b-569c-41a4-9447-80fd7156f7fe,DEN: WEDNESDAY PM,524dd0c2-5580-47c3-9fa8-0b201ccffa1d,4d12a24b-569c-41a4-9447-80fd7156f7fe,4,14:00:00,6,11:00:00,6,14:00:00,4,05:00:00,4,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,2,,christmas-window-exceptions-2022
1099ad9f-8ae8-4f32-92c6-16fe85d93072,91a31ca6-a994-46bc-97f6-7c2c51fc292e,LAS: WEDNESDAY PM,7749bca9-34b6-4227-b507-396fc4b65684,91a31ca6-a994-46bc-97f6-7c2c51fc292e,5,15:00:00,1,12:00:00,1,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
104b7818-2787-4e95-86a6-a6976ac27bfe,30a2d623-b434-4ba5-a7b1-38d7ecd61c6d,SLC: WEDNESDAY PM,aba067c9-daab-4abc-9ac2-81e5b90f3485,30a2d623-b434-4ba5-a7b1-38d7ecd61c6d,5,14:00:00,1,11:00:00,1,14:00:00,4,05:00:00,4,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
6b39dc99-b778-4e97-bf2e-b9eda413e026,51659bfb-a6c1-43c4-a30f-533899fcbc29,PHX: WEDNESDAY PM,1a697f17-ea60-4667-b6e3-40ca990ce9b6,51659bfb-a6c1-43c4-a30f-533899fcbc29,5,14:00:00,1,11:00:00,1,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
7501eee2-0b00-431b-b46c-451d50a83497,8e3bce01-13ca-40ff-8037-191c0a9287b6,TUS: WEDNESDAY PM,f9384a4d-8cd2-4c86-bda5-773712822f3c,8e3bce01-13ca-40ff-8037-191c0a9287b6,5,14:00:00,1,11:00:00,1,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
098906eb-ee14-4f34-9f48-88644db63db0,3ba657c7-7ca3-4902-8b21-d69f8dce8f80,SBA: WEDNESDAY PM,fd9a9ed5-f423-4622-870c-8af7e68bab4c,3ba657c7-7ca3-4902-8b21-d69f8dce8f80,5,15:00:00,1,12:00:00,1,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
aa0a5fb1-c0dc-4c41-be2d-0d5db6e0a7a8,d68c3d03-d489-4fa4-8bf3-b1f16ef3be46,LAX: WEDNESDAY PM,e4ddb4a3-b495-4ce4-a95c-37907ec0be8a,b49381d8-e88d-420f-bfc7-ce679e9ea835,5,15:00:00,1,12:00:00,2,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
66d6b3b8-60ea-45eb-b986-bbd3dbb23b71,0f16a6d9-dd20-4e0f-b0bf-f9b6d75db1ae,EBY: WEDNESDAY PM LAX,74c4069d-8cc9-45ab-8014-ca51766efa9f,68ddecb0-f0f5-49f4-99a6-8e1d0a3cf575,5,15:00:00,1,12:00:00,2,15:00:00,4,05:00:00,4,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
73b33630-1c7a-47aa-bdaa-5ede8f993ddb,59593f1b-aaf8-475c-b411-71405108dcd2,DEN: THURSDAY PM,ae0aa641-46b0-4e8c-ab55-5eb2803d6765,59593f1b-aaf8-475c-b411-71405108dcd2,5,14:00:00,1,11:00:00,1,14:00:00,5,05:00:00,5,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,2,,christmas-window-exceptions-2022
8beeeec9-d9af-42b7-9dce-794329b18cfd,410589e8-a96c-4d3f-a549-2e636e716eea,LAS: THURSDAY PM,e1b1b9e5-f8e8-4958-83af-a11bf649d8dd,410589e8-a96c-4d3f-a549-2e636e716eea,5,15:00:00,2,12:00:00,2,15:00:00,5,05:00:00,5,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
f08ce25e-10e0-4e8b-9fc5-d0596e0740ac,9f0bd76d-cbc4-4a61-8421-e1709e94b3f1,SLC: THURSDAY PM,f166307c-34ca-4340-86f3-375c24e02f61,9f0bd76d-cbc4-4a61-8421-e1709e94b3f1,5,14:00:00,2,11:00:00,2,14:00:00,5,05:00:00,5,20:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
315660f1-5296-4625-b629-5b87eb117817,f966f90d-6e95-449a-8894-f3e64e574197,PHX: THURSDAY PM,519dcc87-5059-40f3-b320-5e2b36fe129f,f966f90d-6e95-449a-8894-f3e64e574197,5,14:00:00,2,11:00:00,2,15:00:00,5,05:00:00,5,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
c69d2972-d98c-4715-a23f-3396f03840ce,2f786aff-25c0-40d4-9fcb-8bfb1f06b018,TUS: THURSDAY PM,dce7cb4b-1ae5-48e3-9858-d7b76698dac4,2f786aff-25c0-40d4-9fcb-8bfb1f06b018,5,14:00:00,2,11:00:00,2,15:00:00,5,05:00:00,5,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
49de0fc8-ca54-48f8-9571-e22c756622df,acfde559-eb07-43b9-9553-500d64a17d63,SBA: THURSDAY PM,1fd179b2-a9a3-4b93-a41e-d032db079aa0,01fd6dc3-a210-448c-8294-03f1d36cbab8,5,15:00:00,2,12:00:00,3,15:00:00,5,05:00:00,5,21:00:00,9da947fe-5a46-424f-b328-e9414c197a32,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
1a71da33-6b78-43dd-aafd-399713421965,71b3a579-4d11-46aa-8b3d-f3b6d780c7fe,SAT: MONDAY PM,7bd36350-ee10-4fec-8266-5493f8d4fa56,cf94b1cd-3ddd-4fc6-afb5-12820d7ae44b,4,15:00:00,6,12:00:00,0,18:00:00,2,05:00:00,2,21:00:00,c2fcd071-f479-4f68-a54d-a382bd9fa552,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
f5d6c34b-9f30-42cb-acb9-e3c3414a5081,f106201b-c002-4f14-a347-f5255653286a,NVA: TUESDAY PM,e31e4ddf-3759-40bc-9fda-c24245e937b7,c20a3e51-4a21-481a-9dc9-ef9336adfd8a,4,15:00:00,0,12:00:00,0,18:00:00,2,05:00:00,2,21:00:00,25729cbe-719c-4314-ab07-0fbc45d38a11,5.99,,Bringg,1000,FALSE,TRUE,1,,christmas-window-exceptions-2022
